audiocap_id,youtube_id,caption
11584,3fCzlbToTMQ,A man speaking followed by cat meow
14664,4z2etDCmj98,"A group of people speak, water splashes"
21383,85TF-vY_Oeo,Something is being sanded very roughly and loudly
21380,85LIGF2zh-c,Water rushing and a motorboat engine revving
21387,85ZPgy6Ffxg,"A person loads, cocks, and fires an automatic weapon, then replaces the clip with a new one and re-cocks the weapon"
21386,85ZDQf5P4_o,A motorboat engine idles and whines and people talk in the distance
21385,85XCGpItziw,Metal clacks together and an engine is started up then turned off
17298,693BzcgyKZ0,An engine idling and males speaking
17299,693bw9mwxn0,Man speaking in a crowded space
94007,tDvYY9WxLOk,Wind blowing and people speaking with distant roars of thunder
17290,68v05KO6CVg,Emergency vehicle sirens blaring
17291,68w2fD8PwT4,An engine is being revved and turned off
17293,68yT-hd_WAs,A faint engine sound
102422,zl6T-7zzQd0,Several people laughing
102425,zlJ8jLkCRUU,"White noise together with loud, frantic meowing and brief laughter"
102424,zlDWTyGfMqY,Cock crowing and birds chirping and dog barking and a male voice
36726,GC1K-gK12-8,A door is closed and opened while a vehicle moves followed by a man talking
9438,2n2QU_DBC7c,A boat engine roaring
9439,2n2ZvKMuJxM,Water is trickling and birds are chirping
9436,2n1D12vT_8Y,"A young adult male speaks, and a dog whimpers and howls"
9434,2mvm1MHr0KQ,Waves crash on a beach with some wind blowing
11630,3gMwHzUVU_M,A man hollering with a steady water stream in the background
11631,3gNceZPWmE4,"Two men are speaking, and a frog croaks"
11632,3gPP-fJEkeQ,Child speaking with murmuring in the background
11633,3gPd4MqDfJs,Cheering and screaming and a male speaking
17748,6M_JfKJxNVA,"A helicopter motor is running, wind is present, and rhythmic vibrating and whirring are occurring"
27974,BKMle8hodOQ,"A banging noise, siren, and beeping"
17747,6MZeVuNZgqw,People are speaking as an engine idles then revs up
17744,6MXPHROtAyA,A turn signal and traffic passing with a woman speaking and engine roaring
17745,6MYLrx4CqRA,"A quiet, consistent snore"
80290,iybt7D7JHCM,Crinkling and crumpling of something plastic ends with a man speaking softly
102393,zjTXUR4cKhI,Humming and rustling from an engine with squealing and wind blowing hard
102397,zjqhj49-ktA,Low speech with gurgling and clicking background noises
102395,zjhZOe_1bbY,Traffic and ringing of sirens with squealing brakes
102394,zjci9e4DTHg,A series of telephone dialing tones followed by a man talking through a radio then normally after several electronic beeps
80553,jB-BqeXji9s,Some grunts and groans and then a bunch of birds take off all at once
80551,jArqoCUDUeY,A man is speaking with faint sounds in the background
80550,jAmih2A5F9U,Metal clacking briefly followed by a woman speaking before scrapping against a metal surface as food and oil sizzle
20478,7ch3v-lXyR0,Wind blows and people speak as a dog growls and rustles
99402,xLsyDZ9qV4s,Typing on a computer
20472,7cT3CO8MzoA,A man laughs and then converses with another man and woman
20473,7cUkRQrNSIE,Women speaking followed by cat meow
20471,7cQ4WDjsQCo,Clock bell ringing
20476,7cczUYzy4jw,A woman giving a speech
20474,7cZdh62FjUU,Squeaking with water splashing followed by a man speaking
20475,7cbBk4gbeds,A man is giving a speech confidently
9292,2jBcky0SKZA,A kid speaking and singing
9296,2jGoZqzyMSE,A man talks and a door creaks
9298,2jGt9OlSVxA,A large motor vehicle engine is running and a high-pitched whining sound is present
9299,2jKlcQotRB4,Birds chirp as a rooster crows
53927,RLij2FHY6VE,A dog barks and a man speaks
89353,pfaTbNjsa9Y,A close by buzz of bees and a man talks throughout
78264,hVmBl80gFKg,Rapid beeping man speaking followed by engine starting
78265,hVq07UfSsds,An engine constantly in idle.
10210,35oXPL4alzc,"A man speaks and a crowd applauds, he continues talking"
10212,35on6qTsE1Q,Man speaking with rainfall and loud thunder
10219,35t18P8OFwY,Popping noise with muffled speech in background
10218,35r9Zwy0XX0,A horse is trotting
63315,Xnfk3IM26gc,A man speaks while some objects is hit
71659,ciq2AhHw8zQ,A train moves getting closer while the horn is triggered
63318,XnvuTF3PV7s,Wind and rustling noises
54759,RuzENJG9Ssg,Mechanical fork revving up and dumping and banging
37971,Gy_tFqFCYBM,White noise and muffled speech
87496,oHpgDPsGhhg,Wind blows strongly and a vehicle moves nearby
87495,oHgpwx2OzSM,A man speaks and a machine beeps
34409,EldiU-fm5gE,Murmuring with some male speech and rustling
34407,ElKyL01C9k4,A person makes purring sound followed by multiple meowing sounds
34403,El8SjpaTcE0,A man speaks before an engine struggles to start
30981,Cu3SiAnbIg0,A duck quacking followed by a child yelling as wind blows moderately into a microphone
26737,AiBvxG_tKPA,An engine running quietly followed by revving
26736,AiBgUM0vTSY,A man talking and machine gunfire
26734,Ai9wDtsBYNQ,Hissing sound followed by a train horn
26733,Ai9jCwkvljs,Wind blowing hard into a microphone
26730,Ai5-3x_azS0,"A baby is crying, and a man and woman are speaking in the background"
26739,AiCUkb-UQ8I,A man speaks while simultaneously leaves rustle
24382,9_ZE_cCGbgc,A gun fires followed by young people speaking then an electronic zoom
24385,9_f3xu9ItGg,Engine running continuously with loud clanking and distant murmuring
24386,9_jV-N6gRmM,Fast dribbling of basketball onto court
24387,9_jq8atFmcM,A continuous quacking noise repeats over and over
2990,0BdyiY-ew8k,An adult male is speaking
2995,0BkRK2vZCa0,Male and female voices outdoors with a watercraft engine running in the background
68937,aieaEYUvU4I,White noise followed by emergency sirens
82463,kZwRx7hq_yo,Rain falling with some light clicks
6416,1ZtXKR3_X-Q,A loud airplane engine sound with a whoosh noise near the end
67946,a1Xgjchov44,The wind blows hard as a helicopter takes off in the distance
67945,a1WaYKwLN10,Dogs bark and whimper continuously
67949,a1cWI4bogUU,Water falls into a pool and frogs croak
50184,OpmtLXu5NJI,A loud train horn sounding followed by a train engine running on railroad tracks then metal screeching twice
48642,Np7a9PMwT3A,"A whoosh occurs, with metal clinking and then hissing"
50189,Oq-Z16fpUTo,Typing on a computer keyboard followed by a man speaking
66094,Zi82ZEaLeC0,"Train whistle and steam hissing, followed by engine chugging then a whistle"
48647,NpDbx0uBR84,A clock chimes and ticks
79603,iS_xc1lrtp0,Hum of a jet airplane going away with wind blowing
94583,tfmR4yrjTjA,Outdoor ambiance with a bird chirping in the background and an animal softly growling followed by leaves rustling
423,-9YF3qGn4TA,Water is running fast and an adult female is speaking
422,-9XmXoOdb68,"A gunshot occurs, someone is running, a tower bell clangs, and a machine gun fires"
425,-9df2qdbIJM,Echoing applause of an audience
424,-9Zv9-SqTU8,Prelude of gasping air followed by a sneeze
32803,DrFT4wOM-B4,A man makes a speech in a quiet place
77098,getK6UANNbU,An emergency siren is triggered and a woman talks
83400,lF3gOGj2oNE,Two women talks and laughs
83401,lF5slpxET3k,"People talk in the distance while birds coo and call, wings flap, and metal clanks softly, and an adult male hums briefly in the foreground"
55003,S4TCZe0YV9g,Someone kisses and then a frog croaks
55006,S4lOCxcf0RQ,A woman speaks followed by a burst and people laughing
55005,S4iA9iEu8fg,A baby cries very loudly multiple times nearby
100809,yThg7sRYaE4,Wind blowing into a microphone as a subway train runs in the distance followed by a train horn blowing and a subway train running on rails
73298,drszwnUkGQg,A person wheezes and breathes heavily
100805,yTa6xeVWavI,A man talks and then files down wood
100804,yTXtx1B4MXY,Wind with birds cooing and cawing
100806,yTbZNdRnEV0,"A large motor vehicle engine is idling, high-pitched shouting is present, and hissing occurs"
83406,lFN4T8NJ2UU,"A man speaks, birds coo"
23810,9I06Ajq1VD4,"Birds chirping, a woman speaking"
23812,9I4NrqLGopY,Inconsistent static followed by a vehicle passing by
23814,9I4ldAhVqJM,A horse walking
27128,AtYnOsSVVfE,A crowd cheering with a faint tapping of drums
65848,ZYRZpMooVpE,Sewing machine going fast then slowing down
27121,AtOkNvFd0JE,A man talking and a pounding sound
27120,AtO0K2Fc_-Y,"A mid-size motor vehicle engine is idling, followed by a somewhat faster idling car engine"
27123,AtRoJ1qkShA,"A man speaking, people in background"
27125,AtXYOnC1M8o,Small engine starting then engine running
27124,AtS3HyDw85k,A car accelerating and speeding followed by squealing tires
27126,AtYm_Ys2hjg,A mechanical hum with a few light bangs
25416,A6SZirXIWzM,Woman making a speech
25415,A6SS-nwm50Q,A man is making something with wood
25414,A6SQbiO6uIg,A woman speaking
25412,A6NeR1VZ4kE,"Loud engine idling, men speaking"
25411,A6K3fq1fzP0,Loud clanking followed by laughter and quacking
25410,A6HyLypU9CI,A man speaking
25419,A6Te-l77_7k,A soft honk in the distance followed by a vehicle engine starting
74110,eUbCdUkI75I,A cat sleeps and snores
74115,eUh-erhn1YY,A siren whales and echoes
74117,eV3xxM-Kfxc,A thunderstorm with rain sounds
75864,fmfpJVZ0qWw,Stream rushes loudly and a whoosh goes by
39972,IEOUYu9Vmyk,A gun shoots and hits metallic things
39974,IEPiZeGbCKk,Video not available
39976,IEWrOBxSDPY,Ambulance and emergency siren
39979,IEgXdfMcE3U,"Motorcycles rev up and pass by slowly, and a man shouts"
99896,xkD_rJ_rrkE,A constant beep sounds far away and a baby cries loudly
99897,xkHz8KMTeZk,A man speaking with another man speaking faintly as a vehicle engine runs idle
99890,xk1qQU836XQ,Wind noise with a loud siren
32117,DVxpanqoH1s,A car idles followed by the engine revving many times
32111,DVhULSLnzuU,Whistling sounds with low clacking noises
32119,DW-6ZNo7BSw,Heavy machinery operating and a man speaking in the background followed by metal clacking and then a buzzing hum
75960,frIPlSMlwhk,A man speaks with some light banging and scraping
101865,zIiZTA4TB4o,Church bells ringing as a group of people talk in the background
101867,zIji1XfbOWc,Stream running with birds chirping and scraping
101860,zI_OwLUiR7Y,A baby crying with a woman and man speaking
101861,zId6UwLVAbo,Faint continuous snoring with people laughing
101862,zIdaYjU9yhM,Distant speech together with rustling and clanking
57338,TfSmKGjRysk,Music playing steam hissing
101868,zIk8B1ytdDc,Humming from an oncoming engine with rustling and squeaking brakes
37563,GhT_Ltal5C8,Several pigeons cooing
3780,0VcpwWEgHc4,"Water is running and going down a drain, and a woman speaks"
3786,0Vq56DcC6Xg,Man speaking while sheep bleat
3787,0VqyhS8JaOY,Opening and slamming of door with a man speaking
3784,0VmXmBNzbpU,"Birds are chirping, a dog barks, and an adult male speaks"
3785,0Vmza_2OIJo,Burning leaves and birds chirping
3789,0Vs8k4w255Q,"A car pulls up, opens its door then closes it, and then speed off"
4996,0zmN7Lvm_J0,Man speaking then dog yelling
4997,0zmOF8RzZCs,A gas engine throttles down and idles
4994,0zjb1cI6aEs,A cat meowing multiple times
4995,0zko3kG7Ayw,A bus engine idles
4991,0zb2t1eFeqE,Rattling occurs and a young child speaks
4998,0zmQHwHABK4,"A man speaks, birds chirp"
4999,0zoMMl3Pnz4,Tires screeching and vehicle crashing
40159,IM-UKZJ20RY,A man communicates with a barking dog
86536,nXVK-YFapZI,"Crickets chirp in the background while birds coo, wings flap, and slight clatter occurs in the foreground"
86530,nXBwvcZ8ubU,"Cellophane crackles and crinkles, followed by quiet thumping and scraping"
14074,4izwqgRjrtw,"Children speak, some musical notes and vibrations"
14071,4isQPRPRcrU,"White noise, and a small splash in water"
14070,4iqYHmra7nI,"Water splashes, wind blows, some smacking, traffic in the distance"
3251,0I4jIbmmyrI,Woman speaking to a crowd
3252,0I53Pbe3Tac,Male speaking narrative monologue
3257,0IGsVL49I2M,"A dog barks, and a TV speaks in the background"
38769,HSdDxuZaaVw,Music plays while a woman speaks and something scrapes against wood and then a man speaks and fires a gun
30510,CdKFRgUFkZ0,A man is talking as a siren gets louder and then cuts out
30513,CdervZbpA6Y,A woman speaking with mechanical humming
76746,gQXSVaoDZwc,"A cat meows quietly nearby, followed by footsteps"
38761,HSAPsYVIbQA,"A man talks loudly, and then starts typing on a computer keyboard"
18170,6Z59ZF64hBQ,A dog is barking
18171,6Z7IOl3vBqc,A man is speaking and a cat is sneezing
18172,6Z7vdyFDdIs,"Pings and pongs are occurring along with scuffing, and a crowd is talking in the background"
18173,6ZABu2G64ms,Light snoring and background video camera noises
18176,6ZC8nwGIqso,An aircraft takes off into the sky followed by a man's voice
18178,6ZFCXGAbz3s,Rain pours down as thunder booms
18179,6ZFHKvvA9As,Clip clops and a person speaking
85845,n1R02ZS8mgg,A woman and a man laughing then talking as someone burps and coughs
11861,3mUVp-hYP9Q,Engine running and heavy water flow
14815,52TvGcpOGWs,An engine is running with an echo in the background
524,-C-p2ec0U68,A boat engine is running
525,-C0Tx3VJB7M,Door being kicked hard
526,-C0a7WmDj0Q,Women are talking and laughing
521,-BtHxM5Uvig,Engine running erratically
522,-Bzkbfg8E5g,People talking then an engine starting
70873,c6uqiOCCPUc,A series of muffled explosions with electricity sparking as birds are chirping
528,-C3O23xBX4c,An adult man speaks and types on a computer keyboard
23497,98kk_5VMkKk,A train horn honking
14812,52RlolYyjAE,Traffic passes by then people speak
11867,3mbyqiNrxqk,Man is talking in the background with some noise
47319,MzsQFg-a8bw,A television plays in the distance
15038,58ZdkyG3As4,A baby with a funny cry
6502,1aze_p29-ug,Banging around then a baby cries followed by a woman speaking
15037,58Xb85DC_PE,"Water rushing, woman speaking and kids yelling"
15034,58TZGR3k9Dc,"Gunshots exchanging followed by loud running, more gunshots and a man groaning as his gun hits the floor"
15035,58Temb5hmzo,A spray can be sprayed in quick bursts then the can is shaken
39493,HvFxCGKsfL8,A car accelerates with squealing tires and cheering people in the distance
88444,p-T0T4CkM6o,A car motor is revved several times
88440,p-CVFg3HTgg,Clicking keys on a keyboard is ongoing in a quiet environment
39140,HhKC9OPsSW8,A crowd clapping followed by a man speaking and a piano playing
39141,HhLzjkIb4Ww,A man is speaking as water runs delicately in a sink
52443,QKP1VF8NFmg,Tap water flowing followed by a power tool drilling
39149,HhWB0knbNqQ,Wind along with clip-clop
35879,FfzyF1J6sgY,A steady sequence of ticktock sounds
35874,FfqUH2U4Snk,Some objects hit and two boys speech and laugh
35875,FftaiWfXLHs,A toilet is flushed and then a door is opened
35876,FfveGugQwo4,An engine starts then stops
34629,EtPu0VInB7Q,A repetitive tapping noise along with a machine vibrating faintly
76011,ftYwyaZlWc4,Rain falls hard and people speak
19628,7E_FKMxahsk,A woman gives a speech while a crowd cheers loudly for her.
19623,7ERyv4hJVzE,A woman speaks followed by cutting and banging while music plays softly in background
19622,7EIVHF7u2qo,A man is talking and crinkling plastic as he speaks
19621,7EGW0tFI4nU,"The wind is blowing, hissing occurs, then popping and cracking take place"
19627,7EZ7Bmauahc,Dishes are clanging and a woman is speaking
19626,7EX6ZllXUrw,A child speaks while a mechanical engine squeals then a dog barks
88192,op2P65ZN-Js,A man is performing a speech with the faint ticktock sounds in the background
88191,ooyJUw9RTuM,Rustling and clanking with distant chirping
92218,rqDCxopkQ00,Two man talking with birds flapping
84829,mK2Z7uQkag0,A man talks while some people laughs and cheers
4175,0egPI3pEow4,"Water is gurgling, and adult male speaks, and a dog pants and shakes itself"
4177,0eiWpr-9go8,A truck engine idles as two men talk
4170,0eaVWAwYCyU,People talking and dogs barking loudly
4171,0ebNXaYLTb0,Loud pop followed by laughter
4172,0ed_awVtuiM,Emergency sirens wail and honk
4173,0eeMHpjwouQ,A dog growling
4179,0el2lP22DkQ,Cat crying followed by a loud hiss
58374,UNlDAJkRrEw,Birds tweeting and chirping
46441,MR-TQvSqj6M,An emergency vehicle sounds the siren along with low speech and a vehicle horn honks
9274,2ipXXlA-tko,A dog is howling and barking
43541,KXumlH_SF5Y,A small motor hums while wind blows and people speak
43545,KXy3hvjfWyI,A dog barks and growls with some distant muffled talking
81370,jlmzfFSmjY0,A woman speaks and a small child cries
43548,KY0yGvn6f7I,A man briefly talks as pigeons coo and make flapping noises
81373,jlvcWGdtcgU,"A bump, thump is followed by a loud sneeze and a soft series of xylophone notes playing"
74873,f33E0x631Ek,A train approaches and then a train horn sounds
74871,f30WSwwPub0,The drips of water are continuous as a lady and a few kids talk
10724,3J_tHv2pGLs,Wind is blowing while people are yelling and talking
53717,RC6pmT_rXL8,While multiple clocks ticktock two soft bangs go off at the same time
17504,6Ebq_MNVXjM,A man delivering a speech
17505,6EeJ1TAlR5s,"Paper crinkles, then quiet scraping occurs"
17507,6EghbPKQosw,Several small birds chirp with some clanking of metal
17501,6EPe5WrgJD0,A man giving a speech
53711,RBxH3aydSoc,"Man speaking, sheep bleating and woman talking"
13474,4UV-rwB_WXA,"A motorcycle engine is running, and tires are squealing"
13475,4UX6V_UysFo,An adult male speaks and paper crinkles
13470,4URcnNQTiSA,A dog barks followed by a squeal
13471,4UT3mhBPiX4,An aircraft engine revs loudly
41944,JVt8VeszKHc,A crowd applauds and a woman and man speak
13478,4UbU5rEumW0,A cat is meowing and a person speaks
13479,4Udo1zY3678,Ticking of a small machine
60107,V_SYtaHtwMg,Someone rubs metal against an object
41940,JViX2YpLLmw,An engine running continuously
90261,qLDe8sS0zgw,"Birds chirp far in the distance, followed by a man speaking and a saw sawing"
90262,qLERE37f0JQ,A baby cries while people talks
101479,z-hoRZwBXjY,A woman sneezing
101472,z-J6wDwXWFo,Humming of a helicopter flying overhead
101471,z-Gl66PoShE,Rumbling along with low ticking sounds
20670,7jIXs5JXp9E,People speaking and a cat meows
62426,XDtjSZNRBu8,A man speaks followed by a burst and a whoosh and others speaking
20678,7j_LoUfKRjU,A man is speaking and a car engine is idling
15700,5QdTdtMYxvc,A man talking
31731,DJOm-uMXSLI,Woman laughing and babies start crying
81955,kD1OGKvp3rI,Music playing with whooshes and a bite then a bird chirp
46995,Mlc1i2ZNtUA,"Loud, continuous gunshots"
16137,5cM5CVAyejU,"A child speaks, wind blows outdoors"
80020,ilAO2AiSGVQ,Sirens ring out as wind blows and traffic passes
85017,mSkgAJW4LQg,A male voice speaking on loudspeakers as a helicopter engine idles then revs and ultimately fades in the distance
16135,5cKp2I5wVnc,A person speaks while oil sizzles and splashes
48456,NhRrQKbRFF8,A car accelerating
18673,6n1fCPitFow,Sanding with a man speaking
19340,75hw7g4R9Gw,A boy and a woman are having a conversation and a child cries in the distance
75384,fQGEUyEniUo,People talk quietly nearby as a vehicle engine hums at low speed
75385,fQOP6IPu-tw,Water moves as men speak
75383,fQCcw7cqBxk,A woman speaking followed by crumpling
7319,1voVXPEq-TA,A woman is speaking and an object is crinkling
7318,1voE13nZD_M,Whistling consistently
18672,6n0fwr_xd_o,Mechanical humming and hydraulic hissing then people speak
7314,1viv36mGRC8,A goat making noise followed by a woman talking and multiple people laughing
7317,1vnl-z7SQFg,Rain pouring down
7316,1vmrsEKbmoU,A dog barks continuously
7311,1vcLY_eSCt8,A lady says a few words than a baby cries and the lady laughs
7313,1vgyMnl2wBY,People are cheering and a car horn honks
7312,1vg_AKkAiDU,A loud car revs its engine
11906,3ngXHZYzxww,A TV is playing and a dog is growling
11907,3nh-PxXLJuM,A man is speaking and crinkling plastic
11908,3nlDM2DmRrY,"Water is running and splashing, and two adult males and an adult female speak"
11909,3nlF5uXI7nU,A female gives a speech as sheep bleat by her
60061,VY9yjm33C_c,A sewing machine is sewing with whirring sounds
59145,UwIsyZO0v28,A woman speaks with music playing and frogs croaking
84148,lohYOx9TqmE,Horn honking and a whooshing and clattering sound
88614,p7Vp0iskjBA,A spray is released while a machine works
75388,fQbHCvgLWlY,A man speaks while water splashes
54847,RymOV4hWzHc,A man is talking and sawing wood
65195,Z5kQHFef054,A paint sprayer sprays several times as a fan hums loudly nearby
15952,5XrBepjZkN0,Older man is talking in a steady tone while ducks are quacking steadily in the background
15955,5Xxdr4Efc0o,A dog barking and then whimpering
15957,5Y-gOED2rLI,"Large truck idling, faint human speech"
15956,5Xy6dks_Zjw,An aircraft flying
64826,Yr5pGOxpGoE,Birds flapping and cooing with a person talking
1008,-N57H0la8Tg,A drill is drilling and subsequently ceases operation
1007,-N4OU-2tOQ0,Women speaking and narrating
1006,-N47mpJ79wQ,Muffled wind blowing
1003,-N1ugK-tyHk,A man and woman speaking with background noises present
1002,-N1hN9Bf_QY,Heavy wind blowing and waves and a man talking
18674,6n20fNLsoL0,"A tiny goat bleats and screams, a man speaks"
11019,3RFnRYQVIic,A vehicle's door opening
28255,BTB7MA0pePE,A man is speaking and running tap water
11015,3RBDOTojXLI,A man giving a speech
11017,3REtdSdP1lI,Loud snoring and wheezing
11010,3R63urpBOyE,A man is giving a speech
11011,3R6pxxBceZY,Water flowing steadily
8610,2SBiK81rrZI,Bus engine and hydraulics noise from doors
17883,6QIcTzwq_uE,"Dogs are barking, and adult males are speaking"
17882,6QI_QJiz1ec,A clock chimes
17885,6QM3tXDjArY,Heavy loud engine sits idling
8618,2SHWoAVJwkk,Several adult males and females are talking and laughing
17887,6QSSnoXksOE,A man speaks while a crowd cheers and applause
17886,6QR38xGg6WQ,People speaking then wind blows followed by a motor starting
51037,POcUFEPijkg,A clock ticks and rocks while music plays
51039,POhRNnThWu0,An insect flies and a man talks
58093,UAkJWa0Vowg,Birds chirp in the background and sheep baa
61304,WP8lfOhqBBs,A man speaks followed by sneezing and then a young girl speaking
28874,BlhIJhEZw9M,A diesel engine decelerates then accelerates
70965,cB5YuY9AyhU,Water running down a flushed toilet followed by several light clicks
82940,kunxNJLCTmc,A siren wails out and someone speaks
54829,RyGZKo8h-oM,Heavy pouring rain
25169,A-Jr4nz5LM4,Ticking of a clock
25168,A-Ia4d6Bu1k,Heavy wind and birds chirping
25167,A-GsGZ9aQIY,An engine struggling to start
25165,A-FHTuYfL8s,A vehicle door slams and two men talk
25162,A-BIJ-zDou4,Several insects fly nearby
25161,A-7kQF3QN54,Rustling and distant speech
75039,fAVhoMT-Iww,Humming and whooshing as two cars speed by
21888,8LeVWaHpGa4,Man speaking while birds chirp in the background
21889,8LjypIOwEns,A powerful engine revs as it idles
82567,kdjWkJoWB18,Some light rustling followed by a cat meowing and groaning
21881,8LS7YZXXZm8,"Clicking and thumping occur, then a vehicle begins to start"
21882,8LToAcFGn-k,Someone is whistling a song
21883,8LVjw42ng6o,A woman speaking
21884,8LX8XpNBJyc,A man speaks and a pig oinks and squeals
21885,8LbemRch1-E,Train in transport followed by a train horn
21887,8LcQ0A2Gv8k,Ducks quack with smaller birds chirping in the distance
10827,3MJgyp7WbJ8,Baby crying as a woman talks over other people chattering
10822,3M62Um84AZY,Vehicles are passing by
56269,SwT4dEXX96g,A duck quacks continuously
52075,Q3aQ5nPUE1M,A man speaking
57136,TXXTA2SMXzY,Children laugh loudly nearby several times
73131,dkoXHo_7BSg,A sink pouring water as water splashes and slurps followed by air blowing at a high rate as a woman sings and music plays in the background
16371,5iuQN2KRg1c,An engine screeches and stops
16372,5ivxDEvUFVY,"Birds are chirping, an adult male is speaking, and people are talking in the background"
61877,WoDcJFQeb1A,A motorcycle engine works in idle and then moves
70964,cB3NAIC3L5o,"Typing is ongoing on a keyboard, a whoosh occurs in the background, and a bell dings once"
70607,bvLM4E-MsDA,Wind blows by nearby as people talk quietly
69651,bEEhnHS8HdE,Speech along with hissing and then laughing
53309,QuGuryddGBo,"A bell rings, a motor runs, and horns are playing music in background with people speaking"
63431,XtFr229wpgo,Buzzing of nearby insects with a man speaking and distant birds chirping
53306,Qu0eoWop1r0,"A motorboat is buzzing by followed by a woman,man, and child speaking"
53307,Qu65JUCU5bk,Frogs croaking and people speaking
53304,QtwtsBLpL-E,"A large motor vehicle engine is running while people speak in the background, and clattering and squeaking occur"
21268,81jWfKQvvoQ,A man speaks eccentrically as people cheer
21269,81jx_cQagT8,"The wind is blowing gently, and birds are chirping and calling"
21264,81YqJDFftac,Multiple dogs are barking then suddenly a man says something calmly and quickly
21265,81_tmO5RvYk,A man gives a speech while wasps buzz around him
21267,81iM636NA5c,Car tires squeal a man laughs then an engine revs up and a car takes off
21261,81R8sNEz8_A,An engine is idling quietly and gently
21262,81UlQO8NiLI,A car engine starting up
21263,81XKXbOMJRM,An aircraft is humming and a man speaks
56887,TMwSHmPrxFA,Some ducks quack
1825,-hUhNhhu-oc,"An engine tapping and idling, a man speaking"
1827,-hX3Fvy1ndY,A baby crying and a woman speaking
1826,-hWRLlRjetY,Clanking dishes loudly
1821,-hNANzkbhns,An engine revving up and a male and female speaking
1822,-hO4tEogNTE,A woman screaming and horns blaring
2411,-wfzJ1-A5Lc,A big rig motor running
2413,-whLsWJ9xPQ,Water rushes and childlike shouts can be heard
2412,-whHfyc3-ds,A vehicle going very fast
2415,-wkbxIS-oeQ,A strange reed frog noise with associated throat noises
2417,-wlouNYY_3w,A man shouts while a group of people laugh
2419,-wmQ6oBnqG0,"A man talks, and steam blows"
2418,-wlvkKXMgr4,Man honks horn and drives off
68015,a4WObDe8hm8,A woman speaking followed by coughing then a baby crying
98962,x0UZO5lSdlI,Humming followed by loud hissing
98961,x0S9daqvU64,Crinkling plastic with a man speaking with rustling and light banging
98968,x0s_BMMyVoE,An engine running consistently with light wind
74594,eqJ_2Frz0I4,Heavy machinery humming followed by wood clacking then a motor starting up before a man speaking over radio static during wood clanking several times in the background
94630,thxfFp9RfNQ,A child whining followed by a man speaking
94636,tiIJJzQU8j8,"Rhythmic bursts of steam whistling and rhythmic hisses are occurring, and faint speech is present in the background"
94635,tiHB0RXufrc,"A rustling noise, dove cooing and a man speaking"
90703,qgfEM71sja0,Some material is rubbed
90700,qgUvp5rva50,Humming followed by a man sneezing with a child speaking in the distance
90706,qgifmY_VAkY,A race car motor revs
102218,zbZc97XtB2Y,A sheep baaing as wind blows into a microphone and leaves rustle
102219,zbaZ72nlXGw,"A man speaks, and dogs bark"
102214,zbTasa3hIVk,Two vehicles accelerating from a distance before driving by as tires skid and a man speaking through an intercom
102213,zbR3iXSrUEQ,Young boy speaking then woman talking
54651,Rqbd7Yx-TmI,Light wind and rustling followed by an engine starting and revving
101282,yqe_zDY6RfE,An aircraft flies overhead with a whooshing sound
3319,0JqW5mzvWSc,"An adult male speaks, an engine starts and revs up, and pinging is present"
3318,0JqQzE4wGEo,Man speaking over dog barking
62740,XQPn5AJSSNw,"As a large engine runs nearby, many emergency siren come closer and closer"
62741,XQSBmrQt4pc,"A person talks nearby, after which a door closes and a car starts in the distance"
3316,0Jf_ywV79LE,A bird cooing
101288,yrC_c-TjnxY,A power tool drilling followed by guitar music playing and a woman singing
18580,6kMc2DxH_Mw,People speak and wind blows before an engine revs
18583,6kV_ItsDBPI,Traffic passes by
14603,4xak8Io_-kc,"A motor is running, a child laughs and speaks, and a grunt occurs"
91365,rDUaSnfrVRQ,"Gunshots ring out, stop a few seconds and begin again"
29398,C2FpZ50siIM,A bell chiming with white noise
29396,C2AsYtV6O5I,A gunshot sounds shortly followed by a squeaky sound and door slamming
18586,6k_3ijkbzkk,A woman speaks then others speak
630,-E_kI8jY2_0,A person is typing on a keyboard
23138,8xyP9EgV5uk,"A motor vehicle engine is idling and vibrating, and it fades"
638,-EijLRKj2n4,A vehicle is passing by loudly
23134,8xrF-zogXY4,People speak followed by a loud explosion in the distance with the people screaming
23130,8xnbMFQDdm4,Rapid clip-clop followed by a muffled female voice
23131,8xny9pVDHyY,Birds are tweeting and then there is a muffled clicking noise
59425,V7GyCQegZGk,A telephone ring tone plays
59427,V7Lja6G3VsI,Birds tweet in the background as someone takes photos
59421,V722TesVMgs,A woman talks while a baby cries
59423,V7Fcv63Frzc,A man speaks then whistles
97679,w2jLw6GERro,Tapping noises with birds tweeting in the distance followed by a man speaking
72195,d4skl55FP7Q,Pops and bangs of fireworks exploding
73824,eGUMIJ28jxg,"Clicking occurs, traffic is passing, and a car door closes"
76605,gKNGyCL0U-0,Dogs barking and howling
78767,hsDY5tP_MYo,"A police siren sounds, followed by some yelling in the distance, during and after which the siren continues"
65105,Z1zOTX3uKcw,A woman and a man speak and a woman laughs
78760,hrxUUy7Fir8,Several fast gunshots followed by murmuring
29642,CAfRa53wda0,Muffled murmuring and laughter with rustling and light wind
31155,CzkkXD2fTvU,A man speaks nearby as rain falls rapidly close by
29644,CAlqLHEoebI,A machine buzzing followed by silence
91941,rdt00e8bSg4,A car engine revs up twice and then revs down
3863,0Y0A5yQO9eY,Rushing water outdoors
