file_name,text,audiofile
yDW2_qgv4Sk.png, Rustling with metal scraping and a man yawning.,./data/audiocaps/dataset_full/train/yDW2_qgv4Sk.wav
MmS9c2_Jnbo.png, A baby sighs and snores,./data/audiocaps/dataset_full/train/MmS9c2_Jnbo.wav
G8A-zYpLKKU.png, People talking and laughing with an engine noise in the background,./data/audiocaps/dataset_full/train/G8A-zYpLKKU.wav
iwKW9WiQlLA.png," A person talks as pots and pans clang, followed by speech",./data/audiocaps/dataset_full/train/iwKW9WiQlLA.wav
iwUXlxn6Iic.png, Pigeons make sounds and a fan runs,./data/audiocaps/dataset_full/train/iwUXlxn6Iic.wav
yDQd60uMfuE.png, Computer keys being clicked,./data/audiocaps/dataset_full/train/yDQd60uMfuE.wav
yDRhzbWzikY.png, Frogs vocalize and crickets sing,./data/audiocaps/dataset_full/train/yDRhzbWzikY.wav
yDUloBYJvgU.png, An insect flies around then music plays,./data/audiocaps/dataset_full/train/yDUloBYJvgU.wav
MogfV4nNvRI.png, A lawn mowers engine with loud vibrations,./data/audiocaps/dataset_full/train/MogfV4nNvRI.wav
ph_I1HvdG3c.png, A woman crying and speaking,./data/audiocaps/dataset_full/train/ph_I1HvdG3c.wav
nMWEAU2dYEw.png, A boat approaches on the water,./data/audiocaps/dataset_full/train/nMWEAU2dYEw.wav
nMIukP4yJ-A.png, A woman speaks and a child answers,./data/audiocaps/dataset_full/train/nMIukP4yJ-A.wav
nMKR7YGT4RE.png, High pitched vibration followed by male speech,./data/audiocaps/dataset_full/train/nMKR7YGT4RE.wav
ggp6OmVAdT4.png, A fire engine siren blares loudly nearby,./data/audiocaps/dataset_full/train/ggp6OmVAdT4.wav
0aO3i-NE17I.png, Water trickling slowly while a man speaks,./data/audiocaps/dataset_full/train/0aO3i-NE17I.wav
KcTolf55qN4.png, Something small clinks in a jar while being shaken and a man talks,./data/audiocaps/dataset_full/train/KcTolf55qN4.wav
0aJUyOMVy5I.png, A male is making a speech that makes people laugh,./data/audiocaps/dataset_full/train/0aJUyOMVy5I.wav
0aJw6Gqai8Q.png, Wind over indistinct radio sounds,./data/audiocaps/dataset_full/train/0aJw6Gqai8Q.wav
0aKA9QpHmtc.png, People speaking over shoveling,./data/audiocaps/dataset_full/train/0aKA9QpHmtc.wav
0aLZz5eR2Cc.png, Small bursts of popping sounds,./data/audiocaps/dataset_full/train/0aLZz5eR2Cc.wav
78ER5FzxYdQ.png, Birds singing outdoors,./data/audiocaps/dataset_full/train/78ER5FzxYdQ.wav
78IkjShKSuY.png, Bells are chiming and a door is closed,./data/audiocaps/dataset_full/train/78IkjShKSuY.wav
78ODFB4xtaE.png, Water boils and a man speaks,./data/audiocaps/dataset_full/train/78ODFB4xtaE.wav
78Jmhpw03aQ.png, An adult male is speaking,./data/audiocaps/dataset_full/train/78Jmhpw03aQ.wav
9rWBsZTpAQU.png, Whistling followed by murmuring and more whistling,./data/audiocaps/dataset_full/train/9rWBsZTpAQU.wav
zUM-Hs83sSc.png," A large motor vehicle engine is running, metal is clanking, a progressively higher hum is ongoing, and an adult male speaks in the background",./data/audiocaps/dataset_full/train/zUM-Hs83sSc.wav
9rYMJr--heQ.png, Slow motion people laughing and speaking,./data/audiocaps/dataset_full/train/9rYMJr--heQ.wav
J_Dw_PAPhF8.png, Several gunshots firing,./data/audiocaps/dataset_full/train/J_Dw_PAPhF8.wav
j2wVwm9I91o.png, A man speaking together with rattling and whistling,./data/audiocaps/dataset_full/train/j2wVwm9I91o.wav
oPyRSWZJ1ng.png, Birds sing in the background as a grassy rustle goes and someone peeps softly,./data/audiocaps/dataset_full/train/oPyRSWZJ1ng.wav
6Dkj4QCNW1o.png, A woman gives a speech,./data/audiocaps/dataset_full/train/6Dkj4QCNW1o.wav
6DXtiywoWyQ.png, A frying sound followed by a short beep and then a woman's voice,./data/audiocaps/dataset_full/train/6DXtiywoWyQ.wav
6DcXg0P30JA.png, A man delivering a speech,./data/audiocaps/dataset_full/train/6DcXg0P30JA.wav
6DccFXzs-sE.png, A woman talking while she types on a keyboard,./data/audiocaps/dataset_full/train/6DccFXzs-sE.wav
4R_O_91iEUc.png, Loud vibrations from a motor,./data/audiocaps/dataset_full/train/4R_O_91iEUc.wav
4RR1Eo_uLO0.png, Rustling noise of engine and low revving sound,./data/audiocaps/dataset_full/train/4RR1Eo_uLO0.wav
4RSl-TuNevg.png, Train horn coming from the distance getting closer,./data/audiocaps/dataset_full/train/4RSl-TuNevg.wav
4RU8_lp0Z2E.png, Farting noise followed by a woman and child laughing and talking,./data/audiocaps/dataset_full/train/4RU8_lp0Z2E.wav
4RW-_67d2uo.png," A man speaks, bird wings flap",./data/audiocaps/dataset_full/train/4RW-_67d2uo.wav
yvMoA5Ktc7I.png, A woman speaks with passing traffic,./data/audiocaps/dataset_full/train/yvMoA5Ktc7I.wav
yvLHSLnRm9M.png, An infant whimpering and crying,./data/audiocaps/dataset_full/train/yvLHSLnRm9M.wav
yvFHb_hYzjM.png, Water running heavily and a women speaking followed by the water flow slowing,./data/audiocaps/dataset_full/train/yvFHb_hYzjM.wav
yvWL-FQKIB4.png, A man delivers a speech followed by whistling,./data/audiocaps/dataset_full/train/yvWL-FQKIB4.wav
yvUSJvGRTbM.png, Birds chirp and water splashes with some rustling,./data/audiocaps/dataset_full/train/yvUSJvGRTbM.wav
yvOAp4bVnUY.png, Humming of high powered engines passing,./data/audiocaps/dataset_full/train/yvOAp4bVnUY.wav
yveeqNBhNNA.png, Constant ticktock sounds in a low tone along with a whirring background noise,./data/audiocaps/dataset_full/train/yveeqNBhNNA.wav
yvZWpypX7_Y.png, A woman speaking continuously,./data/audiocaps/dataset_full/train/yvZWpypX7_Y.wav
LcB2PyLi1jU.png, A gun fires followed by yelling and a loud buzzing,./data/audiocaps/dataset_full/train/LcB2PyLi1jU.wav
J_iDqRh4YbA.png, A man speaks as water flows,./data/audiocaps/dataset_full/train/J_iDqRh4YbA.wav
McHYjPXuYGQ.png, A woman narrates and a bus passes by,./data/audiocaps/dataset_full/train/McHYjPXuYGQ.wav
J_SjegBllb8.png," A large cat and a small cat meow, a cow moos, and a group of people laugh",./data/audiocaps/dataset_full/train/J_SjegBllb8.wav
7UnshAoF-cE.png, An engine is idling and revving up then idling again,./data/audiocaps/dataset_full/train/7UnshAoF-cE.wav
7UhpWR0_rrE.png, A man speaking and water running,./data/audiocaps/dataset_full/train/7UhpWR0_rrE.wav
7Ui5tdnPOE8.png, A young woman gives a talk,./data/audiocaps/dataset_full/train/7Ui5tdnPOE8.wav
H3eDXCB738A.png, A bell softly chiming then ringing,./data/audiocaps/dataset_full/train/H3eDXCB738A.wav
1X7Dn5uvSJs.png, Flies are buzzing and a man speaks,./data/audiocaps/dataset_full/train/1X7Dn5uvSJs.wav
1X3ab9ycVL0.png, Women speaking with searing in the background,./data/audiocaps/dataset_full/train/1X3ab9ycVL0.wav
1X5JrJwNOZw.png, Horse clopping,./data/audiocaps/dataset_full/train/1X5JrJwNOZw.wav
1X9LwOG9Bks.png, Two women speaking,./data/audiocaps/dataset_full/train/1X9LwOG9Bks.wav
1XATpUKHS90.png, A woman speaking over an engine running,./data/audiocaps/dataset_full/train/1XATpUKHS90.wav
1XI9L2NLA6M.png, Running vehicle and revving engine,./data/audiocaps/dataset_full/train/1XI9L2NLA6M.wav
bgscR_Jgu7Y.png," A man snores, breathes hard and grunts",./data/audiocaps/dataset_full/train/bgscR_Jgu7Y.wav
33zYhd6b12A.png, A person speaks followed by a car horn,./data/audiocaps/dataset_full/train/33zYhd6b12A.wav
33sMZvb0-M0.png, A vehicle is idling,./data/audiocaps/dataset_full/train/33sMZvb0-M0.wav
33sI38jHmNI.png," The wind is blowing, birds are singing, and a hoofed animal trots",./data/audiocaps/dataset_full/train/33sI38jHmNI.wav
33rpoyGnFkE.png, A man is speaking and an engine idles,./data/audiocaps/dataset_full/train/33rpoyGnFkE.wav
33vMKs1A3Wg.png, Waves roll as wind blows,./data/audiocaps/dataset_full/train/33vMKs1A3Wg.wav
33semrm_PCE.png, Motorcycle speeding and skidding with a squeal,./data/audiocaps/dataset_full/train/33semrm_PCE.wav
jRlXaGKp_V4.png, Male speaking water gurgling,./data/audiocaps/dataset_full/train/jRlXaGKp_V4.wav
jRk0DYhsbHs.png, Someone crumbles plastic and speaks,./data/audiocaps/dataset_full/train/jRk0DYhsbHs.wav
jRxaazrqYDs.png, Ocean waves and a gust of wind,./data/audiocaps/dataset_full/train/jRxaazrqYDs.wav
-cbYvBBXE6A.png, A fire truck is ringing its siren and driving down a busy city street,./data/audiocaps/dataset_full/train/-cbYvBBXE6A.wav
-cghzpVtc4Y.png," A person screaming, a child yelling, and another child laughing",./data/audiocaps/dataset_full/train/-cghzpVtc4Y.wav
IukPF2Qkfc0.png, Some liquid flows and metallic objects are tapped,./data/audiocaps/dataset_full/train/IukPF2Qkfc0.wav
lrmnIajwsjM.png, An idling engine is revved followed by people speaking,./data/audiocaps/dataset_full/train/lrmnIajwsjM.wav
mYaKfPjrZps.png, An engine works in idle,./data/audiocaps/dataset_full/train/mYaKfPjrZps.wav
lrjEgnKvD_Y.png, Engine idling and then revving up,./data/audiocaps/dataset_full/train/lrjEgnKvD_Y.wav
IulvYqOsEYE.png, An engine hums with some ticking and people speaking,./data/audiocaps/dataset_full/train/IulvYqOsEYE.wav
ITP2x6GZGOw.png, Sizzling with female speech and clanking,./data/audiocaps/dataset_full/train/ITP2x6GZGOw.wav
8wxKQco8QEk.png, A woman is speaking,./data/audiocaps/dataset_full/train/8wxKQco8QEk.wav
rWuZpAGVAb0.png, A man speaking as a ball dribbles in the background,./data/audiocaps/dataset_full/train/rWuZpAGVAb0.wav
ib0MOpKsP_8.png," Water pours out of the faucet nearby, and then stops, followed by the rubbing of a towel",./data/audiocaps/dataset_full/train/ib0MOpKsP_8.wav
1AN5Mw54TB0.png, A engine running with the sound of a blinker on. a man talking with a couple dings and a cash register sound,./data/audiocaps/dataset_full/train/1AN5Mw54TB0.wav
1ABBvjsWWEA.png, Baby crying then drill sounds,./data/audiocaps/dataset_full/train/1ABBvjsWWEA.wav
1AT75FT99Vs.png," A clock ticks, people speak",./data/audiocaps/dataset_full/train/1AT75FT99Vs.wav
BLWG9YbYq1w.png, A man saws a piece of wood,./data/audiocaps/dataset_full/train/BLWG9YbYq1w.wav
BLWl1wRciCE.png, A brushing noise and man speaking,./data/audiocaps/dataset_full/train/BLWl1wRciCE.wav
1AUdtVJJR8Q.png, Engines rev loudly during auto racing,./data/audiocaps/dataset_full/train/1AUdtVJJR8Q.wav
BLfe8u4TZaI.png, A loud hiss is followed by a clanking sound and the muffled talking of a child and man,./data/audiocaps/dataset_full/train/BLfe8u4TZaI.wav
BLgpht_dE_I.png," A toilet flush, rain and clicking noise",./data/audiocaps/dataset_full/train/BLgpht_dE_I.wav
ttM_4y89rts.png," A man talks nearby, followed by whistling numerous times",./data/audiocaps/dataset_full/train/ttM_4y89rts.wav
tt__J4LocHY.png, A motorcycle decelerates and then turns off,./data/audiocaps/dataset_full/train/tt__J4LocHY.wav
8wwK1DZHXZg.png," Snoring is occurring, and an adult female speaks",./data/audiocaps/dataset_full/train/8wwK1DZHXZg.wav
2RVmXlvbRN4.png, Birds chirping,./data/audiocaps/dataset_full/train/2RVmXlvbRN4.wav
2RV4XhxDJAo.png, A motorcycle revving while cars go by in the distance,./data/audiocaps/dataset_full/train/2RV4XhxDJAo.wav
2RMKXpm98-4.png, A man and a woman are talking as a dog whimpers. Then someone begins narrating,./data/audiocaps/dataset_full/train/2RMKXpm98-4.wav
2RSp9viPcv8.png, An adult female speaks and a bird tweets and chirps,./data/audiocaps/dataset_full/train/2RSp9viPcv8.wav
2RTj-NQtrl0.png," A crash followed by screaming, followed by a dog barking and a bell toll",./data/audiocaps/dataset_full/train/2RTj-NQtrl0.wav
2JzBt9XPuC4.png, Man giving a speech,./data/audiocaps/dataset_full/train/2JzBt9XPuC4.wav
zU6Tq4hV4gc.png, A man talks with mumbling in the background,./data/audiocaps/dataset_full/train/zU6Tq4hV4gc.wav
wnAVG3uRAzU.png," Wood falls down, and then a drill screws into a board",./data/audiocaps/dataset_full/train/wnAVG3uRAzU.wav
poo0WZI_ERw.png, A dog growling and grass rustling as another dog barks in the background,./data/audiocaps/dataset_full/train/poo0WZI_ERw.wav
podFlh_UmvA.png," Power tools are used to drill, and a man speaks",./data/audiocaps/dataset_full/train/podFlh_UmvA.wav
2JrfdZMYHkI.png, Bell ringing and people talking,./data/audiocaps/dataset_full/train/2JrfdZMYHkI.wav
pokHBiZv59A.png, A person talks nearby and laughs as a crowd speaks in the distance,./data/audiocaps/dataset_full/train/pokHBiZv59A.wav
O2rnld_Gs0I.png," A man is talking while there are keyboard taps and mouse clicks, followed by another man yelling",./data/audiocaps/dataset_full/train/O2rnld_Gs0I.wav
O2Y2vAn5juI.png, Squeaky snoring sounds,./data/audiocaps/dataset_full/train/O2Y2vAn5juI.wav
O2gs8SKzDZw.png," An adult female shouts twice in the background, and a boat motor runs and vibrates in the foreground",./data/audiocaps/dataset_full/train/O2gs8SKzDZw.wav
O2QvJgVEYwo.png," Rushing wind, accompanied by rotor noises",./data/audiocaps/dataset_full/train/O2QvJgVEYwo.wav
O2VoIVPmPpA.png, People talking and laughing,./data/audiocaps/dataset_full/train/O2VoIVPmPpA.wav
CBlo2iOTg60.png," A medium voice, male speaks slowly followed by a pause before continued speaking",./data/audiocaps/dataset_full/train/CBlo2iOTg60.wav
SwC-n2ovgPQ.png, A helicopter engine and blades rotating,./data/audiocaps/dataset_full/train/SwC-n2ovgPQ.wav
-82O6FyjRgk.png, Children are talking and shouting sound of moving water,./data/audiocaps/dataset_full/train/-82O6FyjRgk.wav
201slB_vr_k.png, People are talking and dribbling a ball,./data/audiocaps/dataset_full/train/201slB_vr_k.wav
208AIzj7RDU.png, Wind is heard followed by an engine revving,./data/audiocaps/dataset_full/train/208AIzj7RDU.wav
-7xDzCwyAco.png, A person sleeping is snoring with a squeaky noise,./data/audiocaps/dataset_full/train/-7xDzCwyAco.wav
200Fo8969GM.png, Women giving a speech,./data/audiocaps/dataset_full/train/200Fo8969GM.wav
ucGYbdhG724.png, Natural outdoor sounds of birds followed by a clasping noise and bird vocalization,./data/audiocaps/dataset_full/train/ucGYbdhG724.wav
sLN_CZp9gMU.png, Footsteps and clicking of a door shutting before a toilet is flushed,./data/audiocaps/dataset_full/train/sLN_CZp9gMU.wav
bPps_O4gz7s.png, Something is chewing and then a large heavy bag gets tugged across a slippery surface,./data/audiocaps/dataset_full/train/bPps_O4gz7s.wav
3PPCeZBxIgI.png, Emergency vehicles sirens passing by,./data/audiocaps/dataset_full/train/3PPCeZBxIgI.wav
3PPL7SS2C1Q.png," A large engine roars, a train passes on tracks, a train horn blows",./data/audiocaps/dataset_full/train/3PPL7SS2C1Q.wav
3PF0j2RRLyk.png, Rustling and cracking with a large engine revving in the distance,./data/audiocaps/dataset_full/train/3PF0j2RRLyk.wav
3PHtMB214yY.png," An engine speeds up, wind blows, water splashes",./data/audiocaps/dataset_full/train/3PHtMB214yY.wav
3PE8355BkdY.png, Wind is blowing by and a motorboat engine is humming,./data/audiocaps/dataset_full/train/3PE8355BkdY.wav
3PL62twAWwM.png," A goat billies, and a dog barks",./data/audiocaps/dataset_full/train/3PL62twAWwM.wav
3PIRZToys4s.png, Water splashing and a yell from under water,./data/audiocaps/dataset_full/train/3PIRZToys4s.wav
5lGZtQuGSRE.png, Wind is blowing on a microphone and birds are chirping lightly,./data/audiocaps/dataset_full/train/5lGZtQuGSRE.wav
5lL5md3LTx8.png," Many people talk, children squeal, a man shouts and a sheep bleats",./data/audiocaps/dataset_full/train/5lL5md3LTx8.wav
5lMcz-Vs0jk.png," An adult male is speaking, the wind is blowing, and clopping occurs",./data/audiocaps/dataset_full/train/5lMcz-Vs0jk.wav
5lQ0a0D82Nc.png, A dog's high pitched bark over an adult woman and an adult man speaking,./data/audiocaps/dataset_full/train/5lQ0a0D82Nc.wav
5lSPfq27TtU.png," Whooshing and banging are present, the whooshing accelerates, and an adult male start to speak",./data/audiocaps/dataset_full/train/5lSPfq27TtU.wav
5lTa_i1NCDw.png," A baby is crying, and an adult male is speaking in the background",./data/audiocaps/dataset_full/train/5lTa_i1NCDw.wav
5tMJjYEcsBY.png," Goats bleating, a dog barking, and a man briefly talking",./data/audiocaps/dataset_full/train/5tMJjYEcsBY.wav
sSrYySI5-j8.png," In a quiet environment, electronic buzzing occurs which increases in frequency and an adult male speaks",./data/audiocaps/dataset_full/train/sSrYySI5-j8.wav
-t5Xlch0qfE.png, Male voice explaining something,./data/audiocaps/dataset_full/train/-t5Xlch0qfE.wav
-t33aUdpvH8.png, A crowd is chanting and an adult male speaks,./data/audiocaps/dataset_full/train/-t33aUdpvH8.wav
-t-G59h6XK8.png, A camera taking photos,./data/audiocaps/dataset_full/train/-t-G59h6XK8.wav
-sxwmvdgmWs.png, Dogs are barking,./data/audiocaps/dataset_full/train/-sxwmvdgmWs.wav
-swxQcnLK4c.png, Engine revving dramatically,./data/audiocaps/dataset_full/train/-swxQcnLK4c.wav
84_SYBXA64A.png, Man speaks clear and loud with ticking noise,./data/audiocaps/dataset_full/train/84_SYBXA64A.wav
84ddgiShcNk.png, A power drill is being used then it stops and something is brushed and metal jingles,./data/audiocaps/dataset_full/train/84ddgiShcNk.wav
9UZuSwl6Ses.png, A toilet flushing followed by a woman communicating and a man responding,./data/audiocaps/dataset_full/train/9UZuSwl6Ses.wav
84hExVbYonU.png, A female voice speaking on a microphone,./data/audiocaps/dataset_full/train/84hExVbYonU.wav
84joiXni4uk.png, A cat meows and a person snickers,./data/audiocaps/dataset_full/train/84joiXni4uk.wav
9Uj36oX-WQY.png, A woman making a speech,./data/audiocaps/dataset_full/train/9Uj36oX-WQY.wav
MJEjBU0ZRyU.png, A horse walking and people talking,./data/audiocaps/dataset_full/train/MJEjBU0ZRyU.wav
7N9CKKk6bHY.png, Pigeons are cooing and another bird is chirping,./data/audiocaps/dataset_full/train/7N9CKKk6bHY.wav
8qfusQ4_TMU.png, A vehicle starter being turned on and the vehicle starting then idling,./data/audiocaps/dataset_full/train/8qfusQ4_TMU.wav
8qcbBMs9I40.png, Video game music and two men talking,./data/audiocaps/dataset_full/train/8qcbBMs9I40.wav
05T-qaB-bI0.png, Two dogs growling and barking at something,./data/audiocaps/dataset_full/train/05T-qaB-bI0.wav
05SIGfzWUws.png," Some clattering in an empty room, a big bark",./data/audiocaps/dataset_full/train/05SIGfzWUws.wav
05Rc35sfRVE.png, A vehicle engine idling,./data/audiocaps/dataset_full/train/05Rc35sfRVE.wav
05SbeMRf55o.png, Female speech along with a cat's meow,./data/audiocaps/dataset_full/train/05SbeMRf55o.wav
TPB3N43fLV4.png, Some liquid flows,./data/audiocaps/dataset_full/train/TPB3N43fLV4.wav
7NFyObMH1Yo.png," Numerous dogs bark, people talk, and a kitten meows",./data/audiocaps/dataset_full/train/7NFyObMH1Yo.wav
3feovh5TedE.png," Electronic vibrations from a power tool, a man speaks",./data/audiocaps/dataset_full/train/3feovh5TedE.wav
3feFULgdS_w.png, Crowd of people talking as bells begin to ring,./data/audiocaps/dataset_full/train/3feFULgdS_w.wav
3fbmK7ru-2E.png, A very low frequency of someone snoring,./data/audiocaps/dataset_full/train/3fbmK7ru-2E.wav
3faRdcvQG4c.png, A phone rings twice,./data/audiocaps/dataset_full/train/3faRdcvQG4c.wav
3fc_Xw9b2O8.png, A truck turning on and beeping it horn,./data/audiocaps/dataset_full/train/3fc_Xw9b2O8.wav
zmbdaPySvzQ.png, A car accelerating in the distance then driving by while revving loudly,./data/audiocaps/dataset_full/train/zmbdaPySvzQ.wav
7NHGD7BJgLk.png, Steam is hissing and escaping as a man speaks over it,./data/audiocaps/dataset_full/train/7NHGD7BJgLk.wav
2nigkxWmh-g.png, A female chattering with a child as a goat bleats,./data/audiocaps/dataset_full/train/2nigkxWmh-g.wav
rfqqBv3eriU.png, Water flowing followed by rustling,./data/audiocaps/dataset_full/train/rfqqBv3eriU.wav
S-au1-2mNe8.png, Water running as a man speaks,./data/audiocaps/dataset_full/train/S-au1-2mNe8.wav
S-g0zri4IWY.png, A jet flies by up close and flies off into the distance,./data/audiocaps/dataset_full/train/S-g0zri4IWY.wav
CwUJfioWON4.png, Race cars approach and then rush by loudly,./data/audiocaps/dataset_full/train/CwUJfioWON4.wav
6M5x0xRTfWk.png, A small child giving a speech,./data/audiocaps/dataset_full/train/6M5x0xRTfWk.wav
6M3dcy9Nzx8.png, An animal yawns and whimpers slightly,./data/audiocaps/dataset_full/train/6M3dcy9Nzx8.wav
6M0PjqAeL9E.png, A woman is speaking in a monologue,./data/audiocaps/dataset_full/train/6M0PjqAeL9E.wav
6MEo7gPmvPU.png," A motor vehicle engine is running, and thumping and scraping occur",./data/audiocaps/dataset_full/train/6MEo7gPmvPU.wav
aK1R-v_eiZ8.png, A wind blows strongly followed by an explosion and people shouting,./data/audiocaps/dataset_full/train/aK1R-v_eiZ8.wav
6MJvwfDGiKA.png," A person speaks and another laughs, then a cat meows",./data/audiocaps/dataset_full/train/6MJvwfDGiKA.wav
X__hR8zyveI.png, A drill works then a man talks and some wood object is moved,./data/audiocaps/dataset_full/train/X__hR8zyveI.wav
BKm0UhChd5c.png, A large crowd is talking in the background as a fixed wing aircraft goes by overhead loudly,./data/audiocaps/dataset_full/train/BKm0UhChd5c.wav
VwBBYG9MdbM.png," A car horn honks several times very loudly nearby, and a vehicle rushes by",./data/audiocaps/dataset_full/train/VwBBYG9MdbM.wav
VwDgxaojchs.png, A woman speaking in the background as ducks chirp and water splashes,./data/audiocaps/dataset_full/train/VwDgxaojchs.wav
VwEp5pCFu-o.png," Music sounds nearby as gunshots fire, followed by a person talking nearby, after which people yell while guns fire",./data/audiocaps/dataset_full/train/VwEp5pCFu-o.wav
2wKP1A8On1E.png, People speak as a cars engine accelerates,./data/audiocaps/dataset_full/train/2wKP1A8On1E.wav
2wIVwLNoLnQ.png, Crinkling of paper with a small slap,./data/audiocaps/dataset_full/train/2wIVwLNoLnQ.wav
2wG2Ar6VRMU.png, A cat meows alone,./data/audiocaps/dataset_full/train/2wG2Ar6VRMU.wav
RvTbZfSe8Sc.png, Plane flying and high winds blowing over the microphone,./data/audiocaps/dataset_full/train/RvTbZfSe8Sc.wav
RvPqcitB59A.png," The wind blowing and whistling, something buzzing, then a middle aged man speaks in a foreign language while something is being moved",./data/audiocaps/dataset_full/train/RvPqcitB59A.wav
PnDOLkSyCgY.png, Pigeons are cooing while people are talking in the background,./data/audiocaps/dataset_full/train/PnDOLkSyCgY.wav
RvLYezb1Ds4.png, A person snores nearby loudly several times as rain falls in the distance,./data/audiocaps/dataset_full/train/RvLYezb1Ds4.wav
7agSWyMWVyQ.png, A man is speaking and wind lightly blows,./data/audiocaps/dataset_full/train/7agSWyMWVyQ.wav
7acrbfNmzRU.png, A powerful motorcycle passes,./data/audiocaps/dataset_full/train/7acrbfNmzRU.wav
7acnTgEzWak.png, A woman is giving a speech nervously,./data/audiocaps/dataset_full/train/7acnTgEzWak.wav
7aiVfItkg_o.png, Multiple gunshots fire,./data/audiocaps/dataset_full/train/7aiVfItkg_o.wav
r1QM02ph9lc.png, Large metal bells are clanging loudly in different tones,./data/audiocaps/dataset_full/train/r1QM02ph9lc.wav
xqWzA7JlLxw.png, A person rubs an object against a hard surface,./data/audiocaps/dataset_full/train/xqWzA7JlLxw.wav
_Me5uUzVn8A.png," A man talking, followed by applause and another man talking",./data/audiocaps/dataset_full/train/_Me5uUzVn8A.wav
xOGYTS5okHQ.png, A person whistles a tune,./data/audiocaps/dataset_full/train/xOGYTS5okHQ.wav
xOLGSbLHtCI.png, Two men talking and a dog barking followed by a brief pause which is broken when the two men resume talking and as a child speaks after them,./data/audiocaps/dataset_full/train/xOLGSbLHtCI.wav
_yad01iOvI4.png," A man talking, followed by a train horn blowing, and then more speaking by the man. He is interrupted by another male voice",./data/audiocaps/dataset_full/train/_yad01iOvI4.wav
7bukMSWJe2U.png, An engine at idle,./data/audiocaps/dataset_full/train/7bukMSWJe2U.wav
Bq7qVzjXpiM.png, Women talk and laugh,./data/audiocaps/dataset_full/train/Bq7qVzjXpiM.wav
GwY9GcTP-jI.png, A crowd bustling and chattering,./data/audiocaps/dataset_full/train/GwY9GcTP-jI.wav
GwZKJi6vAe4.png, Airplane propellers running as an aircraft engine operates,./data/audiocaps/dataset_full/train/GwZKJi6vAe4.wav
rY5CYg43nfo.png," A small motor grows louder, then fades as birds squawk in the distance",./data/audiocaps/dataset_full/train/rY5CYg43nfo.wav
iUjMlkFFhKM.png, A squeaky engine motor loudly wails and hisses,./data/audiocaps/dataset_full/train/iUjMlkFFhKM.wav
AixAnGM6bl4.png, Clanking and rustling,./data/audiocaps/dataset_full/train/AixAnGM6bl4.wav
AitTLbJrsPM.png," Laughter followed by a man singing, a baby crying and more laughter.",./data/audiocaps/dataset_full/train/AitTLbJrsPM.wav
Aikl7_ifCXE.png," Males and females are shouting, cheering and clapping, and race car engines are running",./data/audiocaps/dataset_full/train/Aikl7_ifCXE.wav
ZiefErNd5nQ.png," Trees and grass crackle, and then wind blows nearby",./data/audiocaps/dataset_full/train/ZiefErNd5nQ.wav
ZuqTMeVyz9E.png," An adult male speaks while metallic rattling is present, a whoosh occurs, the male speaks again, another whoosh occurs, and then the adult male continues to speak while metallic rattling is present",./data/audiocaps/dataset_full/train/ZuqTMeVyz9E.wav
ZuRZM3VZ8MA.png, Rubbing and tapping noises on wood,./data/audiocaps/dataset_full/train/ZuRZM3VZ8MA.wav
Ez6oQ9C69qw.png, A woman speaks followed by several short vibrations of a sewing machine,./data/audiocaps/dataset_full/train/Ez6oQ9C69qw.wav
gr2OWYJMZko.png, People talk and ducks quack,./data/audiocaps/dataset_full/train/gr2OWYJMZko.wav
9agCi4IfZlU.png, A man speaks as small objects lightly bang on a surface,./data/audiocaps/dataset_full/train/9agCi4IfZlU.wav
9abufT4q4OA.png," Men speak as dishes clink and water runs, in the foreground a woman laughs and a man speaks",./data/audiocaps/dataset_full/train/9abufT4q4OA.wav
9aWNT8_dcWU.png, Rain is falling and thunder is rumbling,./data/audiocaps/dataset_full/train/9aWNT8_dcWU.wav
9ax_ZsXHbRk.png, Engine buzzing continuously,./data/audiocaps/dataset_full/train/9ax_ZsXHbRk.wav
-AYr6PCziwY.png, The person was talking and the sheep bleat,./data/audiocaps/dataset_full/train/-AYr6PCziwY.wav
-AYT-cx0xpE.png, Muffled music and engine sound followed by a man talking,./data/audiocaps/dataset_full/train/-AYT-cx0xpE.wav
-AbFO26L-fw.png, Train horn sounding with bell ringing in foreground,./data/audiocaps/dataset_full/train/-AbFO26L-fw.wav
-AbW8iQYhG4.png, Something being scraped hard then a male speaks then the scraping continues,./data/audiocaps/dataset_full/train/-AbW8iQYhG4.wav
-A_Gt60tfC8.png," A loud engine roars, a man speaks",./data/audiocaps/dataset_full/train/-A_Gt60tfC8.wav
-AdbnNnQaEw.png, Female speaking a baby crying and then a man talking,./data/audiocaps/dataset_full/train/-AdbnNnQaEw.wav
WYObv5TXAHI.png, A crowd cheering and two women speak,./data/audiocaps/dataset_full/train/WYObv5TXAHI.wav
WYDPKMC05is.png, A sewing machine operating and hissing,./data/audiocaps/dataset_full/train/WYDPKMC05is.wav
FcJcvDcHry8.png, Bells chiming a song,./data/audiocaps/dataset_full/train/FcJcvDcHry8.wav
Dsp-x662xCg.png, A woman speaks nearby,./data/audiocaps/dataset_full/train/Dsp-x662xCg.wav
0aGgKfYb23s.png, She is giving a speech,./data/audiocaps/dataset_full/train/0aGgKfYb23s.wav
0aEwZLLrWF8.png, Horns blowing while woman speaks to barking dog,./data/audiocaps/dataset_full/train/0aEwZLLrWF8.wav
